ID;extnr;name;gruppe;einheit;inhalt;grundeinheit;mwst;dekp;vk;vkbrutto;vk1;konto_aufwand;konto_erloes;barcode;plu;mindestbestand;bestellmenge;haltbarkeit;text_etikett;kurzname;lieferant;lieferantname;lieferant_extnr;ekmwst;ek;ekbrutto;kassaartikel;produktionsstaette;produktionsdoku;beschreibung;volldeklaration;seriennummer;saisonal;bio;vegetarisch;gewicht;laenge;breite;hoehe;urprodukt;verfuegbar;jn1;jn2;jn3;jn4;shop_name;shop_name2;shop_ca_preis;shop_bestellende;shop_variantenartikel;etikett_extnr;etikett_text1;etikett_text2;etikett_text3;etikett_text4;etikett_text5;etikett_image1;etikett_image2;etikett_image3;lagerstand;lagerstand9
2773;;"Mango-Curry Aufstrich Maria & Franz";130;Stück;250,000;g;7;2,61754;3,445;3,69;0;0;0;5407010200232;0;0.000;0.000;0;;"Mango-Curry Aufstrich Maria & Franz";100439;LANDLINIE;19356;7;2,65000;2,84;1;0;0;;;0;0000-00-00;1;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;8;8
2738;NMO-MA-420-VPE;"Mango-Eis 465ml NoMoo Bio";287;Stück;420,000;ml;7;3,99;5,19;5,55;0;0;0;4262351410167;0;0.000;0.000;0;;;100645;NoMoo;NMO-MA-420-VPE;7;3,99000;4,27;0;0;0;;;0;0000-00-00;1;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2452;;"Mangold - kg";63;kg;0,000;kg;7;3,16667;4,1215;4,41;0;0;0;;0;0.000;0.000;0;;;100429;Bollheim;E0221246E;7;3,05000;3,26;0;0;0;;;0;0000-00-00;1;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2537;;"Mangold bunt - kg";63;kg;0,000;kg;7;3,49;4,71028;5,04;0;0;0;;0;0.000;0.000;0;;;5;NKW;117409;7;3,49000;3,73;1;0;0;;;0;0000-00-00;1;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1688;39619;"Mangostücke, Naturland 100g";166;Stück;100,000;g;7;1,98;2,574;2,75;0;0;0;4044019180113;0;0.000;0.000;0;;;100439;LANDLINIE;39619;7;1,98000;2,12;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2950;;"Maronen gegart 200g";129;Stück;200,000;g;7;3,99;5,19;5,55;0;0;0;3558370200997;0;0.000;0.000;0;;;5;NKW;120274;7;3,59000;3,84;1;0;0;;;0;0000-00-00;1;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;9;9
1013;;"Marrakesh Breeze Grün - kg inkl. 25% Rabatt";184;kg;0,000;kg;7;46;48,3;51,68;0;0;0;;10394;0.000;0.000;0;;;6;köllektiv-migori;;7;46,00000;49,22;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0,546;0,546
3153;950;"Marzipan Kartoffeln 100g DLS 950";31;Stück;100,000;g;7;5,1;4,78;5,11;0;0;0;;0;0.000;0.000;0;;;100529;DLS;950;7;3,68000;3,94;1;0;0;;;0;0000-00-00;1;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2127;;"MascarVone 250g";270;Stück;250,000;g;7;2,89;3,75701;4,02;0;0;0;7640166798804;0;0.000;0.000;0;;;100439;LANDLINIE;47089;7;2,89000;3,09;1;0;0;;;0;0000-00-00;1;1;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2539;;"Maschinen-Spülmittel Pulver - 1,5kg · Sonett";239;Stück;1,500;kg;19;5,61;7,29412;8,68;0;0;0;;0;0.000;0.000;0;;;100543;Sonett;DE4023;19;5,61000;6,68;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;4;4
1072;;"Maschinen-Spülmittel Pulver - kg · Sonett";239;kg;0,000;kg;19;3,0322;4,05882;4,83;0;0;0;;10453;0.000;0.000;0;;;100543;Sonett;DE4022;19;3,12000;3,71;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;3,25;3,25
3229;;"Maschinenspülmittel 1,5kg - Sonett";239;Stück;1,500;kg;19;5,87667;7,64;9,09;0;0;0;4007547402300;0;0.000;0.000;0;;;100439;LANDLINIE;59072;19;5,99000;7,13;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2037;;"Maulbeeren, weiß, EG Bio, MMP-gr, 210g";264;Stück;210,000;g;7;3,65;5,06;5,41;0;0;0;4255858820010;0;0.000;0.000;0;;;100531;"unverpackt für alle";100086;7;3,89000;4,16;1;0;0;;;0;0000-00-00;1;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;5;5
1473;;"Mediterraner Mix in Olivenöl 190g - MANI";128;Stück;190,000;g;7;3,57;4,641;4,97;0;0;0;5202423124102;0;0.000;0.000;0;;;5;NKW;;7;3,57000;3,82;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;6;6
2293;;"Meereshappen in Dillsauce 230g blattfrisch Mehrweg";256;Stück;1,000;Stück;7;3,3;4,29;4,59;0;0;0;4260760520606;0;0.000;0.000;0;;;100439;LANDLINIE;18621;7;3,30000;3,53;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1337;;"Meerrettich Apfel Brotaufstrich Maria & Franz 250g";130;Stück;250,000;g;7;2,59;3,19;3,41;0;0;0;4008164732719;0;0.000;0.000;0;;;5;NKW;;7;2,45000;2,62;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2159;;"Meerrettichpaste Wasabi Art 50g";268;Stück;50,000;g;7;2,57;3,341;3,57;0;0;0;4020943131391;0;0.000;0.000;0;;;5;NKW;733480;7;2,57000;2,75;1;0;0;;;0;0000-00-00;1;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;1;1
898;;"Meersalz grob - kg";184;kg;0,000;kg;7;0,79;0,9875;1,06;0;0;0;;10279;0.000;0.000;0;;;6;köllektiv-migori;;7;0,79000;0,85;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1469;;"Mein Ei-Ersatz 30g BioVegan";184;Stück;30,000;g;7;1,21;1,573;1,68;0;0;0;4005394287866;0;0.000;0.000;0;;;5;NKW;;7;1,21000;1,29;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;7;7
1452;;"Mein erster Kräutertee 30g · 20 Btl.";148;Stück;30,000;g;7;1,65;2,145;2,30;0;0;0;4012346535302;0;0.000;0.000;0;;;5;NKW;654355;7;1,65000;1,77;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;6;6
1771;;"Mein Rührei-Ersatz 50g";184;Stück;50,000;g;7;0,79091;1,69;1,81;0;0;0;4005394287675;0;0.000;0.000;0;;;100439;LANDLINIE;20587;7;1,16000;1,24;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;8;8
3186;;"Meine vegane Sauce, Braten 25g";268;Stück;25,000;g;7;0,78;1,01;1,08;0;0;0;4005394200650;0;0.000;0.000;0;;;5;NKW;681010;7;0,78000;0,83;1;0;0;;;0;0000-00-00;1;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;12;12
3341;;"Meine vegane Sauce, Hollandaise 25 g";268;Stück;25,000;g;7;0,78;1,014;1,08;0;0;0;4005394200643;0;0.000;0.000;0;;;5;NKW;681014;7;0,78000;0,83;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;15;15
1689;20601;"Meister Backhefe 3x 7g";267;Stück;21,000;g;7;1,65;2,145;2,30;0;0;0;4005394287088;0;0.000;0.000;0;;;100439;LANDLINIE;20601;7;1,65000;1,77;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;5;5
1470;;"Meister Backpulver 3x 17g";184;Stück;51,000;g;7;0,62;0,806;0,86;0;0;0;4005394285411;0;0.000;0.000;0;;;5;NKW;689674;7;0,62000;0,66;1;0;0;;;0;0000-00-00;1;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;7;7
1229;;"Melasse Hefeflocken mit Bio Hefe 100 g";267;Stück;100,000;g;7;4,74;6,162;6,59;0;0;0;4024297015086;0;0.000;0.000;0;;;5;NKW;;7;4,74000;5,07;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2833;;"Melonen Charentais - kg";62;kg;0,000;kg;7;2,55;3,43925;3,68;0;0;0;4055308051120;0;0.000;0.000;0;;;5;NKW;122529;7;2,55000;2,73;0;0;0;;;0;0000-00-00;1;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2804;;"Melonen Wassermelonen Mini - kg";62;kg;0,000;kg;7;1,69;2,28037;2,44;0;0;0;;0;0.000;0.000;0;;;5;NKW;122880;7;1,69000;1,81;1;0;0;;;0;0000-00-00;1;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2629;;"Melonen Wassermelonen Mini - Stück";62;Stück;1,000;Stück;7;1,69;2,14953;2,30;0;0;0;4055308076871;0;0.000;0.000;0;;;100439;LANDLINIE;135216;7;1,59000;1,70;0;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2815;;"Metallbehälter Öle groß";184;Stück;1,000;Stück;19;0;42,02;50,00;0;0;0;;0;0.000;0.000;0;;;6;köllektiv-migori;;19;32,32000;38,46;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;1;1
2814;;"Metallbehälter Öle klein";184;Stück;1,000;Stück;19;0;25,21;30,00;0;0;0;;0;0.000;0.000;0;;;6;köllektiv-migori;;19;19,39200;23,08;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;1;1
3031;;"Mie-Noodles 250g";187;Stück;250,000;g;7;0,98;1,27;1,36;0;0;0;4018722305699;0;0.000;0.000;0;;;100439;LANDLINIE;20350;7;0,98000;1,05;1;0;0;;;0;0000-00-00;1;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3109;;"Milchreis Rundkorn GV - kg";260;kg;0,000;kg;7;3,25;4,2243;4,52;0;0;0;4033122002269;0;0.000;0.000;0;;;100439;LANDLINIE;19401;7;3,25000;3,48;1;0;0;;;0;0000-00-00;1;1;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;1,994;1,994
1578;;"Milchreis weiß 500 g Greenorganics";259;Stück;500,000;g;7;1,66;2,158;2,31;0;0;0;4250085771371;0;0.000;0.000;0;;;5;NKW;394701;10;1,66000;1,83;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2443;;"Milchreis, Bioland, MMP-gr, 450g";260;Stück;450,000;g;7;3,02;4,49533;4,81;0;0;0;4260719112487;0;0.000;0.000;0;;;100531;"unverpackt für alle";100151;7;3,21000;3,43;1;0;0;;;0;0000-00-00;1;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3147;;"Milchreis, Bioland, MMP-gr, 460g";260;Stück;460,000;g;7;1,98;2,574;2,75;0;0;0;4255858812039;0;0.000;0.000;0;;;100531;"unverpackt für alle";;7;1,98000;2,12;1;0;0;;;0;0000-00-00;1;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;11;11
1987;;"Mildes Kimchi 240g";128;Stück;240,000;g;7;3,13;4,06542;4,35;0;0;0;4260650730757;0;0.000;0.000;0;;;5;NKW;10891;7;3,13000;3,35;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;11;11
1808;;"Mini Cräcker 100g";168;Stück;100,000;g;7;1,65278;1,93;2,07;0;0;0;4260546672635;0;0.000;0.000;0;;;5;NKW;653712;7;1,70000;1,82;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;3;3
886;;"Mini Dinkel Brezeln - kg inkl. 25% Rabatt";184;kg;0,000;kg;7;5,9;5,9;6,31;0;0;0;;10267;0.000;0.000;0;;;6;köllektiv-migori;;7;5,90000;6,31;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0,494;0,494
2763;;"Mini Frühlingsrollen ""China"" 4 Stück 200g - Soto";255;Stück;200,000;g;7;1,90286;2,886;3,09;0;0;0;4026584132209;0;0.000;0.000;0;;;5;NKW;10301;7;2,22000;2,38;0;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3104;;"Mini Frühlingsrollen China-Style 200g";255;Stück;200,000;g;7;2,2;2,85981;3,06;0;0;0;4026584932205;0;0.000;0.000;0;;;100439;LANDLINIE;18298;7;2,20000;2,35;1;0;0;;;0;0000-00-00;1;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2712;;"Mini Frühlingsrollen Thai-Style 4x 50g - Soto";255;Stück;200,000;g;7;2,2;2,85981;3,06;0;0;0;4026584132216;0;0.000;0.000;0;;;100439;LANDLINIE;18731;7;2,20000;2,35;1;0;0;;;0;0000-00-00;0;1;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3241;;"Mini Romanasalat 2 Stück";63;Stück;1,000;Stück;7;1,65;2,23;2,39;0;0;0;4055308000593;0;0.000;0.000;0;;;5;NKW;117635;7;1,65000;1,77;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3158;6080;"Mini Weihnachtsmann 7cm 10g DLS 6080";31;Stück;10,000;g;7;2,14;2,675;2,86;0;0;0;;0;0.000;0.000;0;;;100529;DLS;6080;7;2,14000;2,29;1;0;0;;;0;0000-00-00;1;1;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;23;23
2822;;"Mini-Frühlingsrollen ""süß-sauer"" im Dinkelteig 200g - Soto";255;Stück;200,000;g;7;2,22;2,89;3,09;0;0;0;4026584132223;0;0.000;0.000;0;;;5;NKW;10334;7;2,22000;2,38;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;2;2
2888;;"Mirabellen - kg";62;kg;0,000;kg;7;4,39;5,92523;6,34;0;0;0;4055308031733;0;0.000;0.000;0;;;5;NKW;120253;7;4,39000;4,70;0;0;0;;;0;0000-00-00;1;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
725;;"Miracle Hair Haarkur";184;Stück;1,000;Stück;19;4,58;5,725;6,81;0;0;0;;10106;0.000;0.000;0;;;6;köllektiv-migori;;19;4,58000;5,45;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2004;;"Mirin Süßer Reiswein 250ml";11;Stück;250,000;ml;19;3,728;4,94;5,88;0;0;0;8713576173260;0;0.000;0.000;0;;;5;NKW;733094;19;3,80000;4,52;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;2;2
1802;;"Miso-Gemüse Suppe Asia Art 37g";128;Stück;37,000;g;7;0,86;1,1215;1,20;0;0;0;4000345033080;0;0.000;0.000;0;;;5;NKW;556588;7;0,86000;0,92;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;11;11
1691;34032;"Mittelscharfer Senf 200ml";268;Stück;200,000;ml;7;1,4356;1,86916;2,00;0;0;0;4018462161708;0;0.000;0.000;0;;;5;NKW;534805;7;1,44000;1,54;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;6;6
1932;;"Mittelscharfer Senf 250g Mehrweg Bio&So";268;Stück;250,000;g;7;1,94;2,52;2,70;0;0;0;4260348152182;0;0.000;0.000;0;;;100439;LANDLINIE;48029;7;1,94000;2,08;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;11;11
3296;;"Mittelscharfer Senf Tube 100ml";267;Stück;100,000;ml;7;1,24;1,61;1,72;0;0;0;4018462161722;0;0.000;0.000;0;;;100439;LANDLINIE;34033;7;1,24000;1,33;1;0;0;;;0;0000-00-00;1;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;8;8
2337;;"Modousa Öl bio - 0,75 Liter";265;Stück;750,000;ml;7;12,91;16,78505;17,96;0;0;0;5214000352006;0;0.000;0.000;0;;;100592;"SoliCom eG";;7;12,91000;13,81;1;0;0;;;0;0000-00-00;1;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2336;;"Modousa Öl bio 5 Liter";265;Stück;5,000;l;7;56,59;73,57;78,72;0;0;0;5214000352990;0;0.000;0.000;0;;;100592;"SoliCom eG";;7;56,59000;60,55;1;0;0;;;0;0000-00-00;1;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2617;724;"Mohnstreusel DLS 724";31;Stück;1,000;Stück;7;2,63;3,71;3,97;0;0;0;;0;0.000;0.000;0;;;100529;DLS;724;7;2,85000;3,05;1;0;0;;;0;0000-00-00;1;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1379;;"Möhren - kg";63;kg;0,000;kg;7;1,62713;2,2;2,35;0;0;0;;0;0.000;0.000;0;;;100439;LANDLINIE;10325;7;1,39000;1,49;1;0;0;;;0;0000-00-00;1;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;10,95;10,95
2728;;"Möhren Bund Möhren Bollheim - Bund";63;Stück;1,000;Stück;7;1,82222;2,49533;2,67;0;0;0;;0;0.000;0.000;0;;;100429;Bollheim;D0113N02E;7;1,85000;1,98;0;0;0;;;0;0000-00-00;1;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1692;39707;"Möhren Ingwer Suppe 380ml Kiebitzhof";128;Stück;380,000;ml;7;2,6;3,38;3,62;0;0;0;4250096905017;0;0.000;0.000;0;;;100439;LANDLINIE;39707;7;2,60000;2,78;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;5;5
2439;;"Möhren Purple Elite - kg";63;kg;0,000;kg;7;1,72;2,32;2,48;0;0;0;;0;0.000;0.000;0;;;5;NKW;119975;7;1,45000;1,55;0;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1876;;"Möhren Purple Haze - kg";63;kg;0,000;kg;7;1,84682;2,49533;2,67;0;0;0;4053656001453;0;0.000;0.000;0;;;5;NKW;119152;7;1,85000;1,98;0;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1882;;"Mopro, voll 12 x 0,5";106;Stück;1,000;Stück;7;0;0;0,00;0;0;0;4053656000098;0;0.000;0.000;0;;;5;NKW;99503;7;3,30000;3,53;0;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1880;;"Mopro, voll 6 x 1";106;Stück;1,000;Stück;7;0;0;0,00;0;0;0;4053656000401;0;0.000;0.000;0;;;5;NKW;99501;7;2,40000;2,57;0;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1883;;"Mopro, voll 6 x 250";106;Stück;1,000;Stück;7;0;0;0,00;0;0;0;4055308009831;0;0.000;0.000;0;;;5;NKW;99504;7;2,40000;2,57;0;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1881;;"Mopro, voll 6 x 500ml/g";106;Stück;1,000;Stück;7;2,4;0;0,00;0;0;0;4053656000081;0;0.000;0.000;0;;;5;NKW;99502;7;2,40000;2,57;0;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1016;;"Morning Flow - kg inkl. 25% Rabatt";184;kg;0,000;kg;7;29,33;30,8;32,96;0;0;0;;10397;0.000;0.000;0;;;6;köllektiv-migori;;7;29,33000;31,38;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0,116;0,116
739;;"Mousse de Karité";184;Stück;1,000;Stück;0;0;0;0,00;0;0;0;4260418984750;10120;0.000;0.000;0;;;6;köllektiv-migori;;0;0,00000;0,00;0;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2913;;"Mozzarella 100g ÖMA";5;Stück;100,000;g;7;1,06948;1,37;1,47;0;0;0;4026913151758;0;0.000;0.000;0;;;5;NKW;3461;7;1,07000;1,14;1;0;0;;;0;0000-00-00;1;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;9;9
2220;;"Mozzarella 125g ÖMA";5;Stück;125,000;g;7;1,31999;1,716;1,84;0;0;0;4026913151857;0;0.000;0.000;0;;;100439;LANDLINIE;41014;7;1,32000;1,41;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1622;;"Mozzarella 45% 200g Green Organics";5;Stück;200,000;g;7;0,95;1,235;1,32;0;0;0;4250085759904;0;0.000;0.000;0;;;5;NKW;11682;7;0,95000;1,02;1;0;0;;;0;0000-00-00;1;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2695;;"Mozzarella Kugel 100g";270;Stück;100,000;g;7;0,96;1,25;1,34;0;0;0;7640101091243;0;0.000;0.000;0;;;100439;LANDLINIE;47096;7;0,96000;1,03;0;0;0;;;0;0000-00-00;1;1;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1693;47088;"MozzaVella ATG 125g";270;Stück;125,000;g;7;1,81;2,353;2,52;0;0;0;7640166798453;0;0.000;0.000;0;;;100439;LANDLINIE;47088;7;1,81000;1,94;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1850;;"Mugi Miso 300 g";268;Stück;300,000;g;7;4,69;6,1;6,53;0;0;0;4020943134149;0;0.000;0.000;0;;;5;NKW;733462;7;4,69000;5,02;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;2;2
2246;;"Mungbohnen 500g Davert";258;Stück;500,000;g;7;2,76;3,588;3,84;0;0;0;4019339443101;0;0.000;0.000;0;;;5;NKW;397760;7;2,76000;2,95;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;6;6
2594;;"Mungbohnen Sprossen 100g - Pck.";63;Stück;100,000;g;7;0,97;1,30841;1,40;0;0;0;;0;0.000;0.000;0;;;100439;LANDLINIE;17832;7;0,97000;1,04;0;0;0;;;0;0000-00-00;1;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3014;;"Muskatnuss ganz 25g";267;Stück;25,000;g;7;2,61;3,39;3,63;0;0;0;9004145003651;0;0.000;0.000;0;;;5;NKW;575367;7;2,61000;2,79;1;0;0;;;0;0000-00-00;1;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;8;8
